Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,season_code,agro_zone,crop_category,monsoon_dependent,irrigation_intensity,fertilizer_per_ha,pesticide_per_ha,input_intensity,rainfall_efficiency,yield_log,area_log,production_log,fertilizer_log,rainfall_log,year_normalized,year_squared,decade,State_encoded,Crop_encoded,Season_encoded,agro_zone_encoded,crop_category_encoded,year_bin
Dry chillies,2008,Whole Year ,Chhattisgarh,6013.0,3190,1117.9,860099.52,541.17,0.508333333,,Central_Plateau,others,0,0.45,143.04,0.09,143.13000000000002,2.851014389132183,0.4110052882627853,8.701845363548474,8.068089626278244,13.664804545120251,7.020101338813675,0.4782608695652174,0.2287334593572779,1,4,13,4,1,4,mid
Horse-gram,1998,Summer     ,Odisha,528.0,81,1357.1,52166.4,153.12,0.105714286,,East_Coast,others,0,0.45,98.8,0.29000000000000004,99.09,0.05964214711729623,0.10049153880472038,6.270988431858299,4.406719247264253,10.862213057703416,7.2138419431100225,0.043478260869565216,0.0018903591682419658,0,20,19,3,2,4,early
Sesamum,2012,Kharif     ,Nagaland,3540.0,2130,1296.6,533832.0,1097.4,0.605454545,,North_Eastern,oilseeds,0,0.45,150.8,0.31000000000000005,151.11,1.6414919852034526,0.4734069220943177,8.172164452111904,7.664346632098617,13.187838334948434,7.168271683361149,0.6521739130434783,0.42533081285444235,1,19,43,1,5,3,mid
Ginger,2013,Whole Year ,Arunachal Pradesh,6861.0,55073,2042.9,991345.89,1852.47,6.807647059,,Other,spices,0,0.45,144.49,0.27,144.76,26.945056020353245,2.055103645604497,8.833754223418396,10.916433014447145,13.806819792425559,7.622615026447733,0.6956521739130435,0.48393194706994325,1,1,15,4,7,7,late
Rice,2000,Autumn     ,West Bengal,393944.0,683950,1907.7,38673482.48,102425.44,1.648333333,,Lower_Gangetic,cereals,0,0.85,98.16999999999999,0.26,98.42999999999999,358.3328967359983,0.9739305111947043,12.883966584627306,13.435641556611705,17.470664741760608,7.554177661035847,0.13043478260869565,0.017013232514177693,0,29,40,0,3,1,early
Rice,2003,Autumn     ,Jharkhand,614160.1,418254,1258.3,60789566.7,147398.424,0.74,,Central_Plateau,cereals,0,0.45,98.98000000325649,0.24000000000000002,99.22000000325649,332.1321369014532,0.5538851132264376,13.328012550564393,12.943846573350239,17.92292874833262,7.138311290011801,0.2608695652173913,0.06805293005671077,0,11,40,0,1,1,early
Maize,2006,Kharif     ,Assam,18657.0,13557,1774.9,2382685.47,4104.54,0.6252,,North_Eastern,cereals,0,0.45,127.71000000000001,0.22,127.93,7.633875781293991,0.4856308851314346,9.834030287520907,9.51473205799091,14.683739177974587,7.482062615660549,0.391304347826087,0.15311909262759926,0,2,24,1,5,1,mid
Peas & beans (Pulses),2009,Kharif     ,Himachal Pradesh,817.0,748,969.9,127304.94,138.89,0.97,,Other,others,0,0.45,155.82,0.16999999999999998,155.99,0.7704191986816357,0.6780335427498971,6.706862336602747,6.618738983517219,11.754348444886581,6.878223476376099,0.5217391304347826,0.2722117202268431,1,9,36,1,7,4,mid
Masoor,2018,Rabi       ,Jharkhand,57262.0,50087,1222.7,9287896.4,20041.7,0.854166667,,Central_Plateau,others,0,0.45,162.20000000000002,0.35000000000000003,162.54999999999998,40.93078368881262,0.6174353590040242,10.955409969874841,10.821536737425147,16.044222755787224,7.109634334991623,0.9130434782608695,0.8336483931947068,2,11,25,2,1,4,late
Groundnut,2015,Kharif     ,Tamil Nadu,222820.0,484630,1201.9,35185506.2,73530.6,2.3675,,Southern_Plateau,oilseeds,0,0.65,157.91000000000003,0.33,158.24,402.88469531964415,1.214170629302382,12.314124037530712,13.091143055603322,17.376144828512654,7.092490587000027,0.782608695652174,0.612476370510397,1,24,17,1,8,3,late
Moth,2010,Kharif     ,Uttarakhand,22.0,9,1419.0,3654.42,5.28,0.405,,Other,others,0,0.45,166.11,0.24000000000000002,166.35000000000002,0.006338028169014085,0.3400373027857091,3.1354942159291497,2.302585092994046,8.203966276662818,7.258412150595307,0.5652173913043478,0.3194706994328922,1,28,28,1,7,4,mid
Wheat,2006,Summer     ,Odisha,3913.0,5802,1716.9,499729.23,860.86,1.303076923,,East_Coast,cereals,0,0.45,127.71,0.22,127.92999999999999,3.377379358519122,0.8342460214965455,8.272315147956022,8.666130304190608,13.121823691800248,7.4488578936323995,0.391304347826087,0.15311909262759926,0,20,53,3,2,1,mid
Groundnut,2018,Kharif     ,Himachal Pradesh,42.0,43,1052.2,6812.4,14.7,0.9475,,Other,oilseeds,0,0.45,162.2,0.35,162.54999999999998,0.040827952905431064,0.6665464987627663,3.7612001156935624,3.784189633918261,8.826646540337473,6.959588427622155,0.9130434782608695,0.8336483931947068,2,9,17,1,7,3,late
Maize,2010,Rabi       ,Maharashtra,137600.0,361800,1389.0,22856736.0,33024.0,2.514,,Central_Plateau,cereals,0,0.45,166.11,0.24,166.35,260.28776978417267,1.2567549897649053,11.832113471896832,12.7988496158975,16.944756467735143,7.237059026124737,0.5652173913043478,0.3194706994328922,1,15,24,2,1,1,mid
Moth,2019,Kharif     ,Himachal Pradesh,28.0,22,1217.7,4809.28,10.36,0.755,,Other,others,0,0.45,171.76,0.37,172.12999999999997,0.018052022647082958,0.5624688569178292,3.367295829986474,3.1354942159291497,8.478510573463764,7.1055399958294565,0.9565217391304348,0.9149338374291116,2,9,28,1,7,4,late
Ragi,2013,Rabi       ,Puducherry,1.0,2,1083.2,144.49,0.27,2.0,,Other,cereals,0,0.45,144.49,0.27,144.76000000000002,0.0018446781036709093,1.0986122886681098,0.6931471805599453,1.0986122886681098,4.980107355727298,6.988597666826238,0.6956521739130435,0.48393194706994325,1,21,38,2,7,1,late
Rice,2012,Kharif     ,Andhra Pradesh,2487000.0,7167000,968.7,375039600.0,770970.0,2.969545455,,East_Coast,cereals,0,0.65,150.8,0.31,151.11,7390.945653294833,1.378651593181834,14.726588124876333,15.784997854504441,19.742542181025783,6.876986745310501,0.6521739130434783,0.42533081285444235,1,0,40,1,2,1,mid
Arhar/Tur,2013,Kharif     ,Tripura,3854.0,2758,2043.5,556864.46,1040.58,0.73,,Other,pulses,0,0.45,144.48999999999998,0.26999999999999996,144.76,1.3489850819271216,0.5481214085096876,8.25712628599743,7.922623574217286,13.230078945747337,7.622908539804697,0.6956521739130435,0.48393194706994325,1,26,1,1,7,6,late
Ragi,2003,Kharif     ,Karnataka,926430.0,1103578,867.6,91698041.4,222343.2,1.064210526,,Southern_Plateau,cereals,0,0.45,98.98,0.24000000000000002,99.22000000000001,1270.5249827308312,0.7247478414487767,13.73909484810801,13.914069092510658,18.334011589125325,6.766882720100721,0.2608695652173913,0.06805293005671077,0,12,38,1,8,1,early
Castor seed,2018,Kharif     ,Gujarat,521877.0,944316,1125.4,84648449.4,182656.95,1.732333333,,North_Western_Plains,oilseeds,0,0.65,162.20000000000002,0.35000000000000003,162.55,838.348721590909,1.0051559448807879,13.165189123073729,13.758217193842475,18.25401736041012,7.026781985403778,0.9130434782608695,0.8336483931947068,2,7,8,1,6,3,late
Rice,2006,Kharif     ,Haryana,1042036.0,3371000,329.3,133078417.6,229247.92,2.8545,,North_Western_Plains,cereals,0,0.85,127.71000003838638,0.22,127.93000003838638,10205.87344838026,1.3492412969171799,13.85668800930227,15.030720290864032,18.7064491259661,5.800001332396744,0.391304347826087,0.15311909262759926,0,8,40,1,6,1,mid
Rapeseed &Mustard,1999,Rabi       ,Nagaland,1400.0,1400,1782.2,148582.0,378.0,0.982857143,,North_Eastern,oilseeds,0,0.45,106.13,0.27,106.4,0.785105428443248,0.6845388060953913,7.244941546337007,7.244941546337007,11.908899003644777,7.4861647820716595,0.08695652173913043,0.007561436672967863,0,19,39,2,5,3,early
Cotton(lint),2000,Kharif     ,Meghalaya,7340.0,7684,6258.8,720567.8,1908.4,1.036666667,,Other,others,0,0.45,98.17,0.26,98.43,1.227515256078469,0.7113144846790603,8.901230352110781,8.947025655972697,13.487796179106487,8.74190351470198,0.13043478260869565,0.017013232514177693,0,17,11,1,7,4,early
Rice,2008,Kharif     ,Chhattisgarh,3928815.0,4707499,1117.9,561977697.6,353593.35,1.198333333,,Central_Plateau,cereals,0,0.45,143.04,0.09,143.13000000000002,4207.256233801054,0.7876994973495381,15.183848666189208,15.364667539513444,20.1469727248642,7.020101338813675,0.4782608695652174,0.2287334593572779,1,4,40,1,1,1,mid
Groundnut,2004,Kharif     ,Chhattisgarh,34086.0,38108,1122.8,3692877.24,7158.06,1.20125,,Central_Plateau,oilseeds,0,0.45,108.34,0.21000000000000002,108.55000000000001,33.90994838939313,0.7890253808282788,10.436671358912786,10.54820575369157,15.12191672280646,7.024471078678098,0.30434782608695654,0.09262759924385634,0,4,17,1,1,3,early
Peas & beans (Pulses),2019,Rabi       ,Tripura,3200.0,2831,2252.8,549632.0,1184.0,0.8575,,Other,others,0,0.45,171.76,0.37,172.13,1.2561008075250686,0.6192314976097772,8.071218539969863,7.94873845481361,13.21700606175585,7.720372959518249,0.9565217391304348,0.9149338374291116,2,26,36,2,7,4,late
Maize,2001,Rabi       ,Bihar,187399.0,622294,1247.0,19139059.87,48723.74,2.911818182,,Middle_Gangetic,cereals,0,0.65,102.13000000000001,0.26,102.39,498.6330128205128,1.364002274098617,12.14100064878646,13.341169535815084,16.767241876432102,7.129297548929373,0.17391304347826086,0.030245746691871453,0,3,24,2,4,1,early
Linseed,2009,Rabi       ,West Bengal,4715.0,1391,1317.2,734691.3,801.55,0.300714286,,Lower_Gangetic,oilseeds,0,0.85,155.82000000000002,0.16999999999999998,155.99,1.0552268244575937,0.2629135643439175,8.458716261657262,7.238496840894365,13.50720705108523,7.184022448618619,0.5217391304347826,0.2722117202268431,1,29,23,2,3,3,mid
Other  Rabi pulses,2011,Rabi       ,Meghalaya,890.0,642,4083.104545,149092.8,293.7,0.71,,Other,others,0,0.45,167.51999999999998,0.32999999999999996,167.85,0.1571948007026348,0.5364933705145685,6.792344427470809,6.466144724237619,11.912330917057925,8.314857777634682,0.6086956521739131,0.37051039697542537,1,17,32,2,7,4,mid
Tobacco,2013,Whole Year ,Assam,259.0,139,1797.7,37422.91,69.93,0.6295,,North_Eastern,cash_crops,0,0.45,144.49,0.27,144.76000000000002,0.07727803413576471,0.4882732192954791,5.560681631015528,4.941642422609304,10.530065083947191,7.494819460733925,0.6956521739130435,0.48393194706994325,1,2,50,4,5,0,late
Turmeric,2003,Whole Year ,Arunachal Pradesh,447.0,1527,2782.2,44244.06,107.28,3.82125,,Other,spices,0,0.45,98.97999999999999,0.24,99.22,0.5486490370796206,1.5730332305403005,6.104793232414985,7.331714969726466,10.697499005785964,7.931356623837732,0.2608695652173913,0.06805293005671077,0,1,51,4,7,7,early
Urad,2009,Kharif     ,Uttarakhand,10731.0,7705,847.8,1672104.42,1824.27,0.661538462,,Other,pulses,0,0.45,155.82,0.16999999999999998,155.98999999999998,9.077521206409049,0.5077439575063604,9.280985211545515,8.949754525186103,14.329594120878436,6.743823587299773,0.5217391304347826,0.2722117202268431,1,28,52,1,7,6,mid
Masoor,2012,Kharif     ,Jammu and Kashmir,344.0,207,1116.7,51875.2,106.64,0.6,,Other,others,0,0.45,150.79999999999998,0.31,151.10999999999999,0.1852017536011452,0.4700036292457356,5.84354441703136,5.337538079701318,10.856615389795566,7.019028281391566,0.6521739130434783,0.42533081285444235,1,10,25,1,7,4,mid
Rapeseed &Mustard,2010,Rabi       ,Gujarat,222700.0,349200,1107.5,36992697.0,53448.0,1.562,,North_Western_Plains,oilseeds,0,0.65,166.11,0.24,166.35,315.02029769959404,0.9407882034745425,12.313585343581135,12.763402966631915,17.426231099780807,7.010763029056366,0.5652173913043478,0.3194706994328922,1,7,39,2,6,3,mid
Tobacco,2013,Kharif     ,Gujarat,39062.0,79031,1006.5,5644068.38,10546.74,1.947777778,,North_Western_Plains,cash_crops,0,0.65,144.49,0.27,144.76,78.44267990074442,1.0810515908888152,10.572931006396837,11.27760811272431,15.5461158845795,6.915227293820838,0.6956521739130435,0.48393194706994325,1,7,50,1,6,0,late
Arhar/Tur,2016,Rabi       ,Jharkhand,38099.0,79082,1296.3,5838671.75,13334.65,1.691363636,,Central_Plateau,pulses,0,0.45,153.25,0.35,153.60000000000002,60.958914668927775,0.9900479930502566,10.547969561114792,11.278253212832063,15.580014060139318,7.168040460576966,0.8260869565217391,0.6824196597353497,1,11,1,2,1,6,late
Peas & beans (Pulses),2015,Kharif     ,Haryana,14276.0,111011,426.8,2254323.16,4711.08,7.978571429,,North_Western_Plains,others,0,0.85,157.91,0.33,158.24,259.4927536231884,2.1948407860286756,9.56640512978922,11.61739358255932,14.628360778680628,6.0586557966483054,0.782608695652174,0.612476370510397,1,8,36,1,6,4,late
Other Cereals,2004,Rabi       ,Sikkim,2010.0,1560,1650.5,217763.4,422.1,0.745,,Other,others,0,0.45,108.34,0.21000000000000002,108.55,0.9445958219800181,0.5567545556543905,7.606387389772652,7.353081920515432,12.29116902341224,7.409439244830844,0.30434782608695654,0.09262759924385634,0,23,33,2,7,4,early
Urad,2017,Kharif     ,Manipur,1439.0,1581,1780.0,226556.16,546.82,1.123333333,,North_Eastern,pulses,0,0.45,157.44,0.38000000000000006,157.82,0.8877035373385739,0.7529871807589764,7.272398392570047,7.366445148327599,12.33075255409819,7.484930283289661,0.8695652173913043,0.7561436672967864,2,16,52,1,5,6,late
Bajra,2011,Kharif     ,Andhra Pradesh,32415.0,47506,861.9,5430160.8,10696.95,1.221764706,,East_Coast,cereals,0,0.65,167.51999999999998,0.33,167.85,55.05388805191795,0.7983017927211016,10.38640740704841,10.768632347586125,15.507479488887915,6.7602988095142615,0.6086956521739131,0.37051039697542537,1,0,2,1,2,1,mid
Rice,2002,Kharif     ,Puducherry,24142.0,57514,1434.5875,2285523.14,6035.5,2.56,,Other,cereals,0,0.45,94.67,0.25,94.92,40.06304039287051,1.269760544863939,10.091749761992155,10.959801062330111,14.642105938938366,7.269329452074776,0.21739130434782608,0.04725897920604915,0,21,40,1,7,1,early
Tobacco,2013,Whole Year ,Bihar,12106.0,23012,1069.9,1749195.94,3268.62,1.910833333,,Middle_Gangetic,cash_crops,0,0.65,144.49,0.27,144.76,21.488467644037723,1.0684394089162257,9.40153907670774,10.043814552627406,14.37466734914823,6.97625469540683,0.6956521739130435,0.48393194706994325,1,3,50,4,4,0,late
Rice,2008,Summer     ,Karnataka,343122.0,1035706,1164.1,49080170.88,30880.98,2.786923077,,Southern_Plateau,cereals,0,0.45,143.04000000000002,0.09,143.13,888.9417217406232,1.3315538363288852,12.745844262449346,13.850594843268043,17.708965679838343,7.060562199225895,0.4782608695652174,0.2287334593572779,1,12,40,3,8,1,mid
Wheat,2009,Rabi       ,Haryana,2487756.0,10488000,393.0,387642139.9,422918.52,4.133809524,,North_Western_Plains,cereals,0,0.85,155.81999999196063,0.17,155.98999999196062,26619.289340101524,1.635847980864706,14.72689205926101,16.165742399772732,19.775593154723225,5.976350909297934,0.5217391304347826,0.2722117202268431,1,8,53,2,6,1,mid
Cotton(lint),2009,Kharif     ,Meghalaya,6891.0,5491,2995.9,1073755.62,1171.47,0.82,,Other,others,0,0.45,155.82000000000002,0.17,155.99,1.8322266341886615,0.598836501088704,8.83811659764782,8.61104776688786,13.886673917570095,8.00533370005995,0.5217391304347826,0.2722117202268431,1,17,11,1,7,4,mid
Onion,2007,Whole Year ,Madhya Pradesh,41376.0,601524,740.4,5519558.4,6620.16,12.21604167,,Central_Plateau,spices,0,0.45,133.4,0.16,133.56,811.3353115727003,2.5814313697700197,10.630480449879682,13.30722337629293,15.523808596227004,6.608540290716632,0.43478260869565216,0.1890359168241966,1,14,31,4,1,7,mid
Tobacco,2012,Whole Year ,Assam,278.0,148,2167.5,41922.4,86.18,0.58952381,,North_Eastern,cash_crops,0,0.45,150.8,0.31,151.11,0.0682499423564676,0.4634344808098466,5.631211781821365,5.003946305945459,10.643599422576168,7.681790963275421,0.6521739130434783,0.42533081285444235,1,2,50,4,5,0,mid
Moong(Green Gram),2003,Kharif     ,Andhra Pradesh,478726.0,244136,826.0,47384299.48,114894.24,0.495,,East_Coast,others,0,0.65,98.97999999999999,0.24000000000000002,99.22,295.2067714631197,0.40212620684264977,13.078885776547493,12.405484822116835,17.67380151829989,6.717804695023691,0.2608695652173913,0.06805293005671077,0,0,27,1,2,4,early
Arhar/Tur,2005,Kharif     ,Delhi,151.0,227,653.1,18107.92,31.71,1.5,,Other,pulses,0,0.45,119.91999999999999,0.21,120.12999999999998,0.3470417367375019,0.9162907318741551,5.0238805208462765,5.429345628954441,9.804159913538724,6.483260244967167,0.34782608695652173,0.12098298676748581,0,5,1,1,7,6,mid
Maize,2006,Kharif     ,Manipur,3340.0,8270,1533.561905,426551.4,734.8,2.48,,North_Eastern,cereals,0,0.45,127.71000000000001,0.21999999999999997,127.93,5.389160237233962,1.247032293786383,8.114025442356757,9.020510699691906,12.96349049885952,7.336000215377056,0.391304347826087,0.15311909262759926,0,16,24,1,5,1,mid
Cardamom,2011,Whole Year ,Tamil Nadu,4321.0,393,926.5,723853.92,1425.93,0.073636364,,Southern_Plateau,others,0,0.65,167.52,0.33,167.85000000000002,0.42371967654986525,0.07105135774959641,8.371473537066832,5.976350909297934,13.492346264547416,6.83249279448159,0.6086956521739131,0.37051039697542537,1,24,6,4,8,4,mid
Other Kharif pulses,2014,Kharif     ,Goa,208.0,186,3491.2,31399.68,68.64,0.945,,West_Coast,others,0,0.45,150.96,0.33,151.29,0.05326155432105836,0.6652619770704097,5.342334251964811,5.231108616854587,10.354584827712811,8.158287189088027,0.7391304347826086,0.546313799621928,1,6,34,1,9,4,late
Potato,2017,Rabi       ,Uttar Pradesh,572826.0,15008697,652.1,90185725.44,217673.88,23.98133333,,Central_Plains,fruits_veg,0,0.85,157.44,0.38,157.82,22980.70280202113,3.2181288791737095,13.258339030389173,16.52414045767544,18.317381729052055,6.4817302569086115,0.8695652173913043,0.7561436672967864,2,27,37,2,0,2,late
Moth,2015,Kharif     ,Gujarat,18716.0,8913,584.3,2955443.56,6176.28,0.497,,North_Western_Plains,others,0,0.65,157.91,0.32999999999999996,158.23999999999998,15.228088159917991,0.4034631054374913,9.837187480778896,9.0953783535065,14.899159640823287,6.372124536297175,0.782608695652174,0.612476370510397,1,7,28,1,6,4,late
Castor seed,2017,Kharif     ,Jharkhand,153.0,57,1165.7,24088.32,58.14,0.483333333,,Central_Plateau,oilseeds,0,0.45,157.44,0.38,157.82,0.04885574697865775,0.39429180728532004,5.0369526024136295,4.060443010546419,10.089523867730232,7.061934529829811,0.8695652173913043,0.7561436672967864,2,11,8,1,1,3,late
Banana,2017,Summer     ,Uttar Pradesh,69378.0,3172335,652.1,10922872.32,26363.64,45.97483871,,Central_Plains,fruits_veg,0,0.85,157.44,0.38,157.82000000000002,4857.34956361966,3.849612111765162,11.147339507044254,14.969978782987047,16.206369618211966,6.4817302569086115,0.8695652173913043,0.7561436672967864,2,27,3,3,0,2,late
Dry chillies,2005,Whole Year ,Arunachal Pradesh,2168.0,2646,2767.0,259986.56,455.28,1.486666667,,Other,others,0,0.45,119.92,0.21,120.13,0.9559248554913294,0.9109431256816081,7.682021510826875,7.881182202227102,12.468389062699154,7.92588031673756,0.34782608695652173,0.12098298676748581,0,1,13,4,7,4,mid
Bajra,1998,Kharif     ,Andhra Pradesh,120000.0,114500,1048.3,11856000.0,34800.0,0.988235294,,East_Coast,cereals,0,0.65,98.8,0.29,99.09,109.12036595825789,0.6872474583735855,11.695255355062795,11.648338835562747,16.28834471086348,6.955878554163865,0.043478260869565216,0.0018903591682419658,0,0,2,1,2,1,early
Moong(Green Gram),2013,Rabi       ,Puducherry,37.0,19,1083.2,5346.13,9.99,0.51,,Other,others,0,0.45,144.49,0.27,144.76,0.01752444198487364,0.412109650826833,3.6375861597263857,2.995732273553991,8.584315247351892,6.988597666826238,0.6956521739130435,0.48393194706994325,1,21,27,2,7,4,late
Other Kharif pulses,2018,Kharif     ,Sikkim,2283.0,2261,3350.1,370302.6,799.05,0.9625,,Other,others,0,0.45,162.2,0.35,162.54999999999998,0.6747038285935961,0.6742191706744265,7.7336835707759,7.724004656676065,12.822078488701598,8.11704392913031,0.9130434782608695,0.8336483931947068,2,23,34,1,7,4,late
Rapeseed &Mustard,2003,Rabi       ,Bihar,83666.0,68975,1353.9,8281260.68,20079.84,0.812105263,,Middle_Gangetic,oilseeds,0,0.65,98.97999999999999,0.24,99.22,50.90781607498708,0.5944892980968587,11.33459991350162,11.141513896986917,15.929505891564869,7.2114829298523855,0.2608695652173913,0.06805293005671077,0,3,39,2,4,3,early
Maize,2014,Kharif     ,Jammu and Kashmir,297496.0,359960,1278.4,44909996.16,98173.68,1.048421053,,Other,cereals,0,0.45,150.95999999999998,0.32999999999999996,151.29,281.35063310926995,0.7170692783312199,12.603159419883363,12.79375097123048,17.620170981826334,7.154146497016037,0.7391304347826086,0.546313799621928,1,10,24,1,7,1,late
Arhar/Tur,1998,Kharif     ,Himachal Pradesh,128.0,30,1381.6,12646.4,37.12,0.255,,Other,pulses,0,0.45,98.8,0.29,99.09,0.021698249674526257,0.2271355725837472,4.859812404361672,3.4339872044851463,9.445206939433904,7.231721063511165,0.043478260869565216,0.0018903591682419658,0,9,1,1,7,6,early
Moong(Green Gram),2017,Summer     ,Uttar Pradesh,42125.0,28284,652.1,6632160.0,16007.5,0.653220339,,Central_Plains,others,0,0.85,157.44,0.38,157.82,43.30730362884704,0.5027251063864393,10.648420406245304,10.250086907777256,15.707441251739034,6.4817302569086115,0.8695652173913043,0.7561436672967864,2,27,27,3,0,4,late
Garlic,2014,Kharif     ,Uttarakhand,2081.0,24774,1287.4,314147.76,686.73,11.075,,Other,spices,0,0.45,150.96,0.33,151.29,19.228500465693884,2.4911371995386364,7.641084249174914,10.11759035919819,12.657621910664302,7.161156417457044,0.7391304347826086,0.546313799621928,1,28,14,1,7,7,late
Moth,2010,Kharif     ,Himachal Pradesh,16.0,4,1319.8,2657.76,3.84,0.166666667,,Other,others,0,0.45,166.11,0.24,166.35000000000002,0.0030284675953967293,0.15415068011297256,2.833213344056216,1.6094379124341003,7.8856151276733355,7.185992892605918,0.5652173913043478,0.3194706994328922,1,9,28,1,7,4,mid
Safflower,1998,Rabi       ,West Bengal,48.0,16,2152.5,4742.4,13.92,0.4575,,Lower_Gangetic,oilseeds,0,0.85,98.8,0.29,99.08999999999999,0.007429765498026469,0.3767226392425104,3.8918202981106265,2.833213344056216,8.464509457130793,7.674849704494165,0.043478260869565216,0.0018903591682419658,0,29,41,2,3,3,early
